country;contract_name;name;company;bonus;banking;status;bike_stands;count
Australia;Brisbane;33 - ROMA ST / HERSCHEL ST;CityCycle;False;False;OPEN;16;2474
Belgium;Bruxelles-Capitale;292 - RITTWEGER;villo;False;False;OPEN;20;2826
Belgium;Bruxelles-Capitale;184 - PHILIPPE BAUCQ;villo;False;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;201 - PETERBOS;villo;True;True;OPEN;25;2826
France;Lyon;8011 - PLACE LEBRET;Vélo'V;False;True;OPEN;14;2823
France;Lyon;3083 - LES HALLES;Vélo'V;False;True;OPEN;18;2823
France;Paris;21113 - PETIT (CLICHY);Velib;False;True;OPEN;25;2820
France;Paris;20110 - PORTE DES LILAS;Velib;True;True;OPEN;20;2820
France;Paris;17007 - NAVIER;Velib;False;True;OPEN;34;2820
France;Paris;13020 - MENDES FRANCE;Velib;False;True;OPEN;45;2820
France;Paris;16122 - MUETTE NEUILLY;Velib;False;True;OPEN;50;2820
Spain;Seville;046_PLAZA DEL PELICANO;SEVICI;False;True;OPEN;16;2818
Spain;Seville;257_TORRES ALBARRACIN;SEVICI;False;True;OPEN;20;2818
Spain;Seville;229_AVENIDA AERONAUTICA;SEVICI;False;True;OPEN;15;2818
France;Toulouse;00011 - PLACE DE LA DAURADE;Vélô;False;True;OPEN;23;2818
France;Toulouse;00142 - SEVERAC;Vélô;False;True;OPEN;20;2818
Spain;Valence;004_PLAZA_DE_LA_VIRGEN_CALLE_BAILIA;Valenbisi;False;True;OPEN;25;2818
France;Paris;12125 - PYRAMIDE ENTRÉE PARC FLORAL;Velib;False;True;OPEN;48;793
France;Paris;04101 - BASTILLE;Velib;False;True;CLOSED;20;198
France;Besancon;17 - PREFECTURE;VéloCité;False;False;OPEN;14;2827
Belgium;Bruxelles-Capitale;359 - JCDECAUX;villo;False;True;OPEN;20;2826
Belgium;Bruxelles-Capitale;043 - JOSEPH II / JOZEF II;villo;False;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;356 - CENTRE SPORTIF;villo;False;True;OPEN;16;2826
IRELAND;Dublin;HEUSTON STATION (CENTRAL);dublinbikes;False;False;OPEN;40;2823
Luxembourg;Luxembourg;CONVICT;Veloh;False;True;OPEN;20;2823
France;Lyon;10111 - CHARLES HERNU;Vélo'V;False;True;OPEN;16;2823
France;Lyon;8058 - LONGEFER / KRUGER;Vélo'V;False;True;OPEN;16;2823
France;Lyon;8020 - MOULIN A VENT;Vélo'V;False;True;OPEN;20;2823
France;Lyon;3001 - PART-DIEU / VIVIER MERLE (FAR);Vélo'V;False;True;OPEN;40;2823
France;Lyon;10002 - INSA (FAR);Vélo'V;False;True;OPEN;40;2823
France;Lyon;8039 - PIERRE DELORE;Vélo'V;False;True;OPEN;20;2823
France;Marseille;7025-LIVON PASTEUR;Le vélo;False;True;OPEN;20;2823
France;Marseille;8202-397 PRADO;Le vélo;False;True;OPEN;13;2823
Belgium;Namur;012 - PLACE SAINT-NICOLAS;Li bia velo;False;True;OPEN;15;2823
France;Nantes;00034-MEDIATHEQUE;Bicloo;False;True;OPEN;20;2823
France;Nantes;00029-DUGUAY TROUIN;Bicloo;False;False;OPEN;15;2823
France;Paris;12124 - PYRAMIDE ARTILLERIE;Velib;False;True;CLOSED;55;1899
France;Paris;08105 - FRANCOIS 1ER LINCOLN;Velib;False;True;OPEN;31;2820
France;Paris;07014 - SAINT FRANCOIS XAVIER;Velib;False;True;OPEN;42;2820
France;Paris;11004 - CHARONNE SAINT ANTOINE;Velib;False;True;OPEN;32;2820
France;Paris;09034 - GODOT DE MAUROY;Velib;False;True;OPEN;22;2820
France;Paris;05004 - SAINT JACQUES VAL DE GRACE;Velib;False;True;OPEN;19;2820
France;Paris;01014 - RIVOLI MUSEE DU LOUVRE;Velib;False;True;OPEN;25;2820
Spain;Santander;011_PUERTO CHICO;Tusbic;False;True;OPEN;25;2819
France;Toulouse;00008 - ESPACE SAINT GEORGES;Vélô;False;True;OPEN;25;2818
Belgium;Bruxelles-Capitale;168 - HOPITAL FRANÇAIS/FRANS HOSPITAAL;villo;False;True;OPEN;25;834
Belgium;Bruxelles-Capitale;051 - MIDI FONSNY/ZUID FONSNY;villo;False;True;OPEN;25;2826
Sweden;Goteborg;EKLANDA/UTLANDAGATAN;Göteborg;False;True;OPEN;20;2823
Sweden;Lund;BMC;Lundahoj;False;True;OPEN;23;2823
Luxembourg;Luxembourg;LEYDENBACH;Veloh;False;True;OPEN;20;2823
Luxembourg;Luxembourg;CAMPUS LAMPERTSBIERG;Veloh;False;True;OPEN;19;2823
France;Lyon;3090 - VINATIER;Vélo'V;False;True;OPEN;17;2823
France;Lyon;3005 - SAXE-GAMBETTA (FAR);Vélo'V;False;True;OPEN;20;2823
France;Lyon;6021- GARIBALDI;Vélo'V;False;True;OPEN;11;2823
France;Lyon;3004 - BOURSE DU TRAVAIL (FAR);Vélo'V;False;True;OPEN;20;2823
France;Lyon;10038 - CONDORCET;Vélo'V;False;True;OPEN;12;2823
Belgium;Namur;010 - ARTHUR MASSON;Li bia velo;False;True;OPEN;15;2823
France;Paris;12130 - NOGENT - PORTE JAUNE;Velib;False;True;OPEN;40;2820
France;Paris;10034 - CHAPELLE LOUIS BLANC;Velib;False;True;OPEN;20;2820
France;Paris;15061 - DESNOUETTES;Velib;False;True;OPEN;22;2820
France;Paris;14005 - DENFERT ROCHEREAU;Velib;False;True;OPEN;36;2820
France;Paris;09006 - TRUDAINE ROCHECHOUART;Velib;False;True;OPEN;16;2820
France;Paris;12125 - PYRAMIDE ENTRÉE PARC FLORAL;Velib;False;True;CLOSED;48;2027
France;Paris;16015 - RUE DE BASSANO;Velib;False;True;OPEN;15;2820
Spain;Valence;256_AVDA_TRES_FORQUES_TURIS;Valenbisi;False;False;OPEN;15;2818
Spain;Valence;230_CALLE_POETA_SERRANO_CLAVERO_EQ_GENERAL_LLORENS;Valenbisi;False;False;OPEN;15;2818
Australia;Brisbane;33 - ROMA ST / HERSCHEL ST;CityCycle;False;False;CLOSED;16;353
France;Besancon;27 - MAIRIE;VéloCité;False;False;OPEN;15;2827
Australia;Brisbane;47 - TURBOT ST / BARRY PDE;CityCycle;False;False;OPEN;17;2827
Belgium;Bruxelles-Capitale;006 - GARE CENTRALE/CENTRAAL STATION;villo;False;True;OPEN;30;2129
Belgium;Bruxelles-Capitale;255 - SACRE-COEUR DE/HEILIGE HART VAN GANSHOREN;villo;False;True;OPEN;25;2826
France;Cergy-Pontoise;50006 - CER06 - LE CHAT PERCHÉ;Velo2;False;False;OPEN;16;2825
IRELAND;Dublin;SIR PATRICK DUN'S;dublinbikes;False;True;OPEN;40;2823
France;Lyon;10012 - ZOLA / FRANCE;Vélo'V;False;True;OPEN;16;2823
France;Lyon;1024 - ROUVILLE;Vélo'V;False;True;OPEN;17;2823
France;Marseille;6254-ROME - BERLIOZ - ITALIE;Le vélo;False;True;OPEN;15;2823
France;Nantes;00061-LU - LIEU UNIQUE;Bicloo;False;False;OPEN;15;2823
France;Nantes;00101 - PIRMIL;Bicloo;False;True;OPEN;28;2823
France;Paris;10040 - BELLEVILLE;Velib;False;True;OPEN;48;2820
France;Paris;17021 - WAGRAM (17EME ARR.);Velib;False;True;OPEN;40;2820
France;Paris;16043 - PLACE DE PASSY;Velib;False;True;OPEN;15;2820
France;Paris;22008 - DE GAULLE (NEUILLY);Velib;False;True;OPEN;27;2820
France;Paris;21702 - BASCH (VANVES);Velib;True;True;OPEN;51;2820
France;Paris;16112 - CHERNOVITZ;Velib;False;True;OPEN;36;2820
Spain;Seville;200_CAMINO DE LOS TOROS;SEVICI;False;True;OPEN;20;2818
Spain;Seville;145_AVENIDA REINA MERCEDES;SEVICI;False;True;OPEN;20;2818
France;Toulouse;00022 - CARNOT ROLAND;Vélô;False;True;OPEN;20;2818
Spain;Valence;073_JERONIMO MONSORIU;Valenbisi;False;True;OPEN;20;2818
Australia;Brisbane;143 - REGATTA FERRY TERMINAL / SYLVAN RD;CityCycle;False;False;OPEN;18;2827
Australia;Brisbane;29 - GEORGE STREET / ANN STREET;CityCycle;False;False;OPEN;22;2827
Belgium;Bruxelles-Capitale;045 - STEPHANIE / STEFANIA;villo;False;True;OPEN;25;2826
IRELAND;Dublin;CITY QUAY;dublinbikes;False;False;OPEN;30;2823
Slovenia;Ljubljana;CANKARJEVA UL.-NAMA;Bicikelj;False;False;OPEN;26;2823
France;Marseille;1302-COLBERT -SAINTE BARBE;Le vélo;False;True;OPEN;11;2823
France;Nantes;00048-VERDUN;Bicloo;False;True;OPEN;14;2823
France;Nantes;00080 - VICTOR HUGO;Bicloo;False;False;OPEN;15;2823
France;Paris;21018 - SEINE (BOULOGNE-BILLANCOURT);Velib;False;True;OPEN;26;2820
France;Paris;13118 - PATAY REGNAULT;Velib;False;True;OPEN;63;2820
France;Paris;17015 - PLACE DE LEVIS;Velib;False;True;OPEN;49;2820
France;Paris;16124 - SÈVRES NEUILLY;Velib;False;True;OPEN;66;2820
Spain;Seville;113_PLAZA SAN MARTÍN DE PORRES;SEVICI;False;True;OPEN;15;2818
France;Toulouse;00153 - BOURGES MAUNOURY;Vélô;False;True;OPEN;18;2818
France;Toulouse;00217 - AMOUROUX/ ST TROPEZ;Vélô;False;True;OPEN;18;2818
Spain;Valence;175_CALLE_JUAN_XXIII;Valenbisi;False;True;OPEN;15;2818
Spain;Valence;105_AVDA. DE LOS NARANJOS;Valenbisi;False;False;OPEN;30;2818
France;Paris;33013 - RECHAUSSIERE (AUBERVILLIERS);Velib;False;True;OPEN;29;1690
Belgium;Bruxelles-Capitale;124 - CHARLES GRAUX;villo;True;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;248 - PRINCE DE LIGNE / PRINCE LIJN;villo;False;True;OPEN;22;2826
IRELAND;Dublin;GRANTHAM STREET;dublinbikes;False;True;OPEN;30;2823
France;Lyon;3080 - PART-DIEU / VILLETTE (FAR);Vélo'V;False;True;OPEN;30;2823
France;Lyon;10074 - ZOLA / PASSAGE REY;Vélo'V;False;True;OPEN;19;2823
France;Lyon;10059 - ANATOLE FRANCE / ZOLA;Vélo'V;False;True;OPEN;13;2823
France;Lyon;7012 - PLACE DES PAVILLONS;Vélo'V;False;True;OPEN;13;2823
France;Marseille;1004-GENERAL DE GAULLE PARADIS;Le vélo;False;True;OPEN;10;2823
France;Paris;05027 - GOBELINS;Velib;False;True;OPEN;40;2820
France;Paris;14107 - PORTE DE MONTROUGE 2;Velib;False;True;OPEN;33;2820
France;Paris;13038 - CHOISY POINT D'IVRY;Velib;False;True;OPEN;24;2820
France;Paris;19116 - JAURES VILLETTE;Velib;False;True;OPEN;30;1053
France;Paris;14117 - MOUCHOTTE;Velib;False;True;OPEN;39;2820
France;Paris;43010 - JARRY (VINCENNES);Velib;False;True;OPEN;25;2820
France;Paris;20001 - PLACE DE LA NATION;Velib;False;True;OPEN;36;2820
France;Paris;18004 - ABBESSES;Velib;True;True;OPEN;13;2820
France;Paris;19004 - QUAI DE LA LOIRE;Velib;False;True;OPEN;16;2820
Spain;Seville;088_CALLE AMERICO VESPUCIO;SEVICI;False;True;OPEN;20;2818
Spain;Seville;138_CALLE RAMÓN CARANDE;SEVICI;False;True;OPEN;20;2818
Spain;Seville;185_AVENIDA ALCALDE MANUEL DEL VALLE;SEVICI;False;True;OPEN;20;2818
France;Toulouse;00062 - JAURES STALINGRAD;Vélô;False;True;OPEN;22;1054
France;Toulouse;00038 - JAURES BACHELIER;Vélô;False;True;OPEN;19;2818
France;Toulouse;00215 - METRO ARGOULETS;Vélô;False;True;OPEN;20;2818
France;Toulouse;00101 - CAPT PORT ST SAUVEUR;Vélô;False;True;OPEN;20;2818
Spain;Valence;268_PZA_LUIS_CANO_5;Valenbisi;False;True;OPEN;14;2818
Spain;Valence;142_C/ GREGORIO GEA (PEATONAL);Valenbisi;False;False;OPEN;23;2818
Spain;Valence;183_AVDA_AUSIAS_MARCH;Valenbisi;False;True;OPEN;18;2818
France;Paris;20032 - AMANDIERS;Velib;False;True;OPEN;12;1911
France;Amiens;11- PORT D' AMONT;Velam;False;True;OPEN;20;2828
France;Besancon;04 - FLORE;VéloCité;False;False;OPEN;10;2827
Luxembourg;Luxembourg;UM SCHLASS;Veloh;False;True;OPEN;20;2823
France;Mulhouse;11 - PLACE DU PRINTEMPS;VéloCité;False;False;OPEN;13;2823
France;Nantes;00085-BEL AIR;Bicloo;True;False;OPEN;14;2823
France;Paris;34002 - PERI (SAINT OUEN);Velib;False;True;OPEN;26;2820
France;Paris;15103 - SQUARE DES CÉVENNES;Velib;False;True;OPEN;49;2820
France;Paris;15031 - THEATRE;Velib;False;True;OPEN;53;707
France;Paris;33013 - RECHAUSSIERE (AUBERVILLIERS);Velib;False;True;CLOSED;29;1130
Spain;Seville;039_PLAZA SAN ANTONIO DE PADUA;SEVICI;False;True;OPEN;20;2818
Spain;Valence;003_PLAZA_MUSICO_LOPEZ_CHAVARRI;Valenbisi;False;True;OPEN;20;2818
Spain;Valence;77_C/ MOLINELL;Valenbisi;False;True;OPEN;20;2818
Spain;Valence;145_PLAZA_BADAJOZ;Valenbisi;False;False;OPEN;15;2818
Belgium;Bruxelles-Capitale;207 - BIESTEBROECK / BIESTEBROEK;villo;False;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;136 - PAVILLON/PAVILJOEN;villo;False;True;OPEN;24;2826
Belgium;Bruxelles-Capitale;243 - RONDPOINT CHURCHILL/ROTONDE CHURCHILL;villo;True;True;OPEN;25;2826
Sweden;Goteborg;LINNÉPLATSEN;Göteborg;False;True;OPEN;20;2823
France;Lyon;1005 - MEISSONNIER;Vélo'V;False;True;OPEN;10;2823
France;Lyon;4042 - GREGORY COUPET;Vélo'V;True;True;OPEN;16;2823
France;Lyon;5005 - SAINT PAUL;Vélo'V;False;True;OPEN;23;2823
France;Paris;14029 - GERGOVIE VERCINGETORIX;Velib;True;True;OPEN;63;2820
France;Paris;20032 - AMANDIERS;Velib;False;True;CLOSED;12;909
France;Paris;11002 - ROQUETTE THIERE;Velib;False;True;OPEN;23;2820
France;Paris;20044 - DAVOUT VOLGA;Velib;False;True;OPEN;27;2820
France;Paris;20115 - PORTE DE BAGNOLET;Velib;True;True;OPEN;20;2820
France;Paris;08056 - WAGRAM;Velib;False;True;OPEN;11;2820
France;Paris;06031 - SAINT MICHEL SARRAZIN;Velib;False;True;OPEN;34;2820
France;Paris;33003 - FAURE (AUBERVILLIERS);Velib;False;True;OPEN;45;2269
France;Rouen;07- CHU - BOULEVARD GAMBETTA;cy'clic;False;True;OPEN;20;2819
Spain;Santander;013_CALLE DE SAN FERNANDO;Tusbic;False;True;OPEN;25;2819
Spain;Seville;094_PLAZA DEL ZURRAQUE;SEVICI;False;True;OPEN;18;2818
Spain;Valence;86_AVDA_GASPAR_AGUILAR_ESQ_VICENTE_PARRA;Valenbisi;False;True;OPEN;20;2818
France;Paris;19116 - JAURES VILLETTE;Velib;False;True;CLOSED;30;1767
Luxembourg;Luxembourg;MÄRELER PARC;Veloh;False;True;OPEN;15;2823
France;Lyon;6006 - BOULEVARD DES BELGES;Vélo'V;False;True;OPEN;15;2823
France;Marseille;9085-SCHLOESING TEISSERE;Le vélo;False;True;OPEN;16;2823
France;Marseille;8261- 318 MAZARGUES;Le vélo;False;True;OPEN;15;2823
France;Paris;02012 - QUATRE SEPTEMBRE;Velib;False;True;OPEN;42;2820
France;Paris;04019 - BEAUBOURG SAINT MERRY;Velib;False;True;OPEN;32;2820
France;Paris;42016 - CURIE (IVRY);Velib;False;True;OPEN;26;2820
France;Paris;05012 - ULM - LHOMOND;Velib;True;True;OPEN;15;2820
France;Paris;15112 - FALGUIÈRE LEBRUN;Velib;False;True;OPEN;22;2820
France;Rouen;17- SAINT CLEMENT;cy'clic;False;True;OPEN;15;2819
Spain;Seville;187_CALLE DOCTOR LAFFON;SEVICI;False;True;OPEN;20;2818
Spain;Seville;236_CIUDAD DE CHIVA;SEVICI;False;True;OPEN;15;2818
Spain;Seville;053_CALLE REYES CATÓLICOS;SEVICI;False;True;OPEN;17;2818
France;Toulouse;00234 - LOIN / RAYNAL;Vélô;False;True;OPEN;15;2818
France;Toulouse;00209 - BAROUX/ DARASSE;Vélô;False;True;OPEN;18;2818
Spain;Valence;143_AVDA. MENENDEZ PIDAL;Valenbisi;False;True;OPEN;30;2818
Spain;Valence;117_PRIMADO REIG;Valenbisi;False;True;OPEN;30;2818
Lithuania;Vilnius;17-P. CVIRKOS;Cyclocity;False;True;OPEN;21;2818
France;Paris;15031 - THEATRE;Velib;False;True;CLOSED;53;2113
France;Paris;42003 - INSURRECTION AOUT 1944 (IVRY);Velib;False;True;OPEN;30;285
France;Besancon;06 - OFFICE DE TOURISME (CB);VéloCité;False;True;OPEN;15;2827
Sweden;Goteborg;SCANDINAVIUM;Göteborg;False;True;OPEN;30;2823
France;Marseille;1001 - CANEBIERE REINE ELISABETH;Le vélo;False;True;OPEN;14;2823
France;Paris;09021 - SAINT GEORGES;Velib;False;True;OPEN;22;2820
France;Paris;14115 - CITÉ UNIVERSITAIRE;Velib;False;True;OPEN;33;2820
France;Paris;20023 - PELLEPORT BELGRAND;Velib;True;True;OPEN;15;2820
France;Paris;09027 - FONTAINE DOUAI;Velib;False;True;OPEN;25;2820
France;Paris;12010 - MICHEL BIZOT;Velib;False;True;OPEN;19;2820
France;Paris;10022 - CHABROL SAINT QUENTIN;Velib;False;True;OPEN;42;2820
France;Rouen;09 - REPUBLIQUE - QUAI CORNEILLE;cy'clic;False;True;OPEN;20;2819
Spain;Seville;133_AVENIDA SANTA FE;SEVICI;False;True;OPEN;20;2818
Spain;Seville;165_AVENIDA DE ANDALUCIA;SEVICI;False;True;OPEN;20;2818
Spain;Seville;045_CARRETERA DE CARMONA;SEVICI;False;True;OPEN;15;2818
Spain;Seville;170_PLAZA ANTONIO APARICIO HERRERO;SEVICI;False;True;OPEN;18;2818
Spain;Seville;230_AVENIDA DE LAS CIENCIAS;SEVICI;False;True;OPEN;14;2818
France;Toulouse;00159 - U.R.S.S DEVIC;Vélô;False;True;OPEN;20;2818
Spain;Valence;227_CALLE_SAN_CLEMENTE_ENTRA_HOSPITAL_ARNAU_VILANO;Valenbisi;False;True;OPEN;20;2818
Spain;Valence;34_AVDA. ANTIGUO REINO DE VALENCIA;Valenbisi;False;False;OPEN;17;2818
Spain;Valence;229_CALLE_AITANA_ESQ_AVDA_BURJASSOT;Valenbisi;False;False;OPEN;16;2818
France;Paris;33003 - FAURE (AUBERVILLIERS);Velib;False;True;CLOSED;45;551
France;Creteil;05 - GENERAL LECLERC / BARRAGE;Cristolib;False;True;OPEN;18;2823
France;Lyon;9020 - BOURBONNAIS;Vélo'V;False;True;OPEN;12;2823
France;Lyon;1021 - TERREAUX / BEAUX ARTS;Vélo'V;False;True;OPEN;11;2823
France;Marseille;8149-391 MICHELET;Le vélo;False;True;OPEN;19;2823
France;Paris;11017 - ALEXANDRE DUMAS;Velib;False;True;OPEN;46;2820
France;Paris;20035 - PYRENEES;Velib;True;True;OPEN;26;2820
France;Paris;08103 - D'ARTOIS BERRY;Velib;False;True;OPEN;23;2820
France;Paris;14127 - ODESSA;Velib;False;True;OPEN;40;2820
France;Paris;06024 - SAINT GERMAIN DES PRES;Velib;False;True;OPEN;26;2820
France;Paris;15106 - GRENELLE VIOLET (PROP3);Velib;False;True;OPEN;67;2820
Spain;Seville;062_PLAZA DE ARMAS;SEVICI;False;True;OPEN;39;2818
Spain;Seville;099_CALLE AMÉRICO VESPUCIO;SEVICI;False;True;OPEN;40;2818
France;Toulouse;00212 - CHAUMIERE/ CRETES;Vélô;False;True;OPEN;17;2818
France;Toulouse;00100 - PORT ST SAUVEUR;Vélô;False;True;OPEN;20;2818
France;Toulouse;00246 - WAGNER / JEAN BRUNHES;Vélô;False;True;OPEN;20;2818
Spain;Valence;56_AVDA. DE FRANCIA;Valenbisi;False;False;OPEN;15;2818
Belgium;Bruxelles-Capitale;177 - CHASSEURS ARDENNAIS/ARDENSE JAGERS (FERMÉE);villo;True;False;OPEN;25;1
France;Paris;42003 - INSURRECTION AOUT 1944 (IVRY);Velib;False;True;CLOSED;30;1
Australia;Brisbane;87 - MERTHYR RD / REGINALD ST;CityCycle;False;False;OPEN;17;2827
Belgium;Bruxelles-Capitale;138 - HOUFFALIZE;villo;False;True;OPEN;25;2120
Belgium;Bruxelles-Capitale;115 - PETITE SUISSE/KLEIN ZWITSERLAND;villo;False;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;301 - MARIE-JOSE;villo;False;True;OPEN;20;2826
IRELAND;Dublin;GUILD STREET;dublinbikes;False;False;OPEN;40;2823
Sweden;Lund;SPARTA;Lundahoj;False;True;OPEN;39;2823
France;Lyon;10079 - ANATOLE FRANCE / BARBUSSE;Vélo'V;False;True;OPEN;20;2823
France;Lyon;7011 - BERTHELOT / GARIBALDI;Vélo'V;False;True;OPEN;10;2823
France;Lyon;8060 - SANTY / BEAUVISAGE;Vélo'V;False;True;OPEN;22;2823
France;Lyon;7010 - CENTRE BERTHELOT;Vélo'V;False;True;OPEN;20;2823
France;Marseille;8131-PROMENADE POMPIDOU DAVID;Le vélo;False;True;OPEN;15;2823
France;Nantes;00005-BROSSARD;Bicloo;False;False;OPEN;15;2823
France;Paris;13031 - ITALIE MAISON BLANCHE;Velib;False;True;OPEN;31;2820
France;Paris;15020 - MAIRIE DU 15EME;Velib;False;True;OPEN;32;2820
France;Paris;35011 - D'ORVES (PANTIN);Velib;False;True;OPEN;18;2820
France;Paris;12005 - CROZATIER;Velib;False;True;OPEN;30;2820
France;Paris;20034 - SORBIER - MÉNILMONTANT;Velib;False;True;OPEN;24;2820
France;Paris;10026 - CHATEAU LANDON;Velib;False;True;OPEN;59;2820
Spain;Seville;090_CALLE ROMA;SEVICI;False;True;OPEN;20;2818
Spain;Seville;097_PASEO DE CRISTÓBAL COLÓN;SEVICI;False;True;OPEN;20;2818
France;Toulouse;00065 - VERDIER - GRAND ROND;Vélô;False;True;OPEN;27;2818
France;Toulouse;00230 - RANGUEIL TRIPODE B;Vélô;False;True;OPEN;20;2818
Spain;Valence;231_CALLE_DE_ALCAÑIZ_ESQ_CALLE_CAMBRILS;Valenbisi;False;True;OPEN;15;2818
France;Paris;18008 - SQUARE LEON;Velib;False;True;CLOSED;33;325
Belgium;Bruxelles-Capitale;077 - PAUL JANSON;villo;True;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;350 - VERHEYLEWEGHEN;villo;False;False;OPEN;22;2825
France;Cergy-Pontoise;56101 - ERA01 - LA DANNE;Velo2;False;False;OPEN;24;2825
France;Lyon;9010 - PISCINE DE VAISE;Vélo'V;False;True;OPEN;19;2823
France;Lyon;4007 - PLACE FLAMMARION;Vélo'V;True;True;OPEN;18;2823
France;Mulhouse;36 - MUSEE DE L'AUTO;VéloCité;False;True;OPEN;15;2823
France;Nantes;00054- CITE INTERNATIONALE DES CONGRES;Bicloo;False;True;OPEN;30;2823
France;Paris;13022 - BUTTE AUX CAILLES;Velib;True;True;OPEN;36;2751
France;Paris;22013 - SAINTE FOY (NEUILLY);Velib;False;True;OPEN;31;2820
France;Paris;13007 - LE BRUN GOBELINS;Velib;False;True;OPEN;48;2820
Spain;Seville;027_AVENIDA DE LLANES;SEVICI;False;True;OPEN;17;2818
Spain;Valence;013_PZA. ALFONSO MAGNANIMO_CON_CALLE_LA_NAVE;Valenbisi;False;True;OPEN;24;2818
Belgium;Bruxelles-Capitale;177 - CHASSEURS ARDENNAIS/ARDENSE JAGERS (FERMÉE);villo;True;False;CLOSED;25;6
Belgium;Bruxelles-Capitale;286 - BENS;villo;False;True;OPEN;20;2826
Belgium;Bruxelles-Capitale;007 - PARC / PARK;villo;True;True;OPEN;25;2826
Luxembourg;Luxembourg;SCHAARFEN ECK;Veloh;False;True;OPEN;20;2823
France;Lyon;5040 - PLACE CRÉPU;Vélo'V;False;True;OPEN;20;2823
France;Lyon;8006 - PLACE DU 8 MAI 1945;Vélo'V;False;True;OPEN;20;2823
France;Lyon;9052 - BALMONT;Vélo'V;True;True;OPEN;12;2823
France;Marseille;7138-CORNICHE  ENDOUME;Le vélo;False;True;OPEN;15;2823
France;Marseille;7212-SAINTE - NOTRE DAME;Le vélo;False;True;OPEN;10;2357
France;Paris;31704 - HORNET (BAGNOLET);Velib;True;True;OPEN;28;2820
France;Paris;21111 - LERICHE (CLICHY);Velib;False;True;OPEN;50;2820
France;Paris;12040 - PORTE DE CHARENTON;Velib;False;True;OPEN;67;2820
France;Paris;11023 - LEO FROT ROQUETTE;Velib;False;True;OPEN;46;2820
France;Paris;01020 - RIVOLI CONCORDE;Velib;False;True;OPEN;40;2820
Spain;Seville;008_CALLE AMERICO VESPUCIO;SEVICI;False;True;OPEN;20;2818
Spain;Valence;092_AVDA. DE ARAGON, 4 - ESQ AVDA BLASCO IBAÑEZ;Valenbisi;False;True;OPEN;20;2818
Australia;Brisbane;142 - SYLVAN RD / CORONATION DR;CityCycle;False;False;OPEN;17;2827
Belgium;Bruxelles-Capitale;122 - GARE D'ETTERBEEK;villo;True;True;OPEN;30;2826
Belgium;Bruxelles-Capitale;331 - GEORGES HENRI;villo;False;True;OPEN;20;2824
Belgium;Bruxelles-Capitale;094 - DUCHESSE DE BRABANT/HERTOGIN VAN BRABANT;villo;False;False;OPEN;20;2826
Belgium;Bruxelles-Capitale;358 - MADOUX;villo;False;True;OPEN;25;2826
Sweden;Goteborg;DÄMMEPLATSEN;Göteborg;False;True;OPEN;20;2823
France;Lyon;7033 - ST LUC / ST JOSEPH (FAR);Vélo'V;False;True;OPEN;28;2823
France;Lyon;1002 - OPÉRA (FAR);Vélo'V;False;True;OPEN;22;2823
France;Lyon;5030 - CHARCOT / RÉSIDENCE UNIVERSITAIRE;Vélo'V;True;True;OPEN;32;2823
France;Marseille;8147 - MICHELET HUVEAUNE;Le vélo;False;True;OPEN;15;2823
France;Marseille;6176-CANTINI ROUET;Le vélo;False;True;OPEN;24;2823
France;Mulhouse;35 - EUROPE;VéloCité;False;False;OPEN;15;2823
France;Paris;16025 - FONTAINE RAYNOUARD;Velib;False;True;OPEN;69;2820
France;Paris;35009 - LOLIVE 1 (PANTIN);Velib;False;True;OPEN;22;2820
France;Paris;13025 - PLACE DE RUNGIS;Velib;False;True;OPEN;33;2820
France;Paris;15001 - ARRIVEE;Velib;False;True;OPEN;43;2820
France;Toulouse;00185 - ROUBICHOU ARLES;Vélô;False;True;OPEN;15;2818
Spain;Valence;84_SERRERIA_ESQ_PINTOR FERRER CALATAYUD;Valenbisi;False;False;OPEN;15;2818
Spain;Valence;223_CALLE_VALLE_BALLESTERA_ESQ_PLAZA_POLICIA_LOCAL;Valenbisi;False;True;OPEN;20;2818
Spain;Valence;276_EDIFICIO_VELES_E_VENTS;Valenbisi;False;True;OPEN;20;2818
France;Paris;13022 - BUTTE AUX CAILLES;Velib;True;True;CLOSED;36;69
Australia;Brisbane;149 - MACQUARIE ST / GUYATT PARK;CityCycle;True;False;OPEN;22;2827
France;Nantes;00102-GARE PT ROUSSEAU;Bicloo;False;True;OPEN;20;2823
France;Paris;12006 - GARE DE LYON VAN GOGH;Velib;False;True;OPEN;60;2820
France;Paris;02022 - BONNE NOUVELLE SAINT FIACRE;Velib;False;True;OPEN;36;2820
France;Paris;10025 - ECLUSES SAINT MARTIN;Velib;False;True;OPEN;15;2820
France;Paris;12109 - CHAROLAIS;Velib;False;True;OPEN;30;2820
France;Paris;17017 - PONT CARDINET;Velib;False;True;OPEN;32;2820
Spain;Seville;092_RONDA DE TRIANA;SEVICI;False;True;OPEN;20;2818
Spain;Seville;035_ALAMEDA DE HERCULES;SEVICI;False;True;OPEN;20;2818
