country;contract_name;name;company;count
Spain;Valence;074_PLAZA SAN FELIPE NERI;Valenbisi;2818
France;Toulouse;00254 - RONSARD;Vélô;1402
Belgium;Bruxelles-Capitale;209 - VEEWEYDE / VEEWEIDE;villo;2826
Belgium;Bruxelles-Capitale;260 - TRITON;villo;2826
Belgium;Bruxelles-Capitale;134 - PLACE DE BASTOGNE/BASTENAKEN;villo;2826
IRELAND;Dublin;CITY QUAY;dublinbikes;2823
Slovenia;Ljubljana;STARA CERKEV;Bicikelj;2823
France;Lyon;7045 - PARC DES BERGES;Vélo'V;2823
France;Marseille;6020-PLACE DE LA CORDERIE;Le vélo;2823
France;Paris;12019 - GARE DE REUILLY;Velib;2820
France;Paris;06001 - INSTITUT;Velib;2820
France;Paris;07003 - BON MARCHE;Velib;2820
France;Paris;13117 - STADE GEORGES CARPENTIER;Velib;2820
Spain;Seville;232_AVENIDA ALCALDE LUIS URUÑUELA;SEVICI;2818
France;Toulouse;00033 - BERALDI;Vélô;2818
Spain;Valence;130_C/ CONVENTO CARMELITAS;Valenbisi;2818
France;Amiens;02- LES HALLES;Velam;2701
France;Besancon;30 - XAVIER MARMIER;VéloCité;2827
IRELAND;Dublin;ST. STEPHEN'S GREEN EAST;dublinbikes;2823
Slovenia;Ljubljana;POGAČARJEV TRG-TRŽNICA;Bicikelj;2823
Slovenia;Ljubljana;TRG MDB;Bicikelj;2823
France;Lyon;10028 - ECOLE DE MUSIQUE;Vélo'V;2823
France;Lyon;2005 - CONFLUENCE HÔTEL DE RÉGION;Vélo'V;2823
France;Marseille;6176-CANTINI ROUET;Le vélo;2823
France;Mulhouse;02 - REPUBLIQUE;VéloCité;2823
Belgium;Namur;004 - GARE DE NAMUR;Li bia velo;2823
France;Paris;31002 - REPUBLIQUE (MONTREUIL);Velib;2820
France;Paris;18102 - RUE DE LA CHAPELLE;Velib;2820
France;Paris;05110 - LACEPEDE;Velib;2820
Spain;Seville;058_CALLE REGINA;SEVICI;2818
France;Toulouse;00007 - PLACE VICTOR HUGO;Vélô;2818
Spain;Valence;079_AVDA. ARAGON II;Valenbisi;2818
Australia;Brisbane;49 - ANN STREET / GIPPS STREET;CityCycle;2827
Belgium;Bruxelles-Capitale;338 - UCL;villo;2826
Belgium;Bruxelles-Capitale;329 - ROODEBEEK;villo;2826
Slovenia;Ljubljana;ŠPORTNI CENTER STOŽICE;Bicikelj;2823
France;Marseille;8147 - MICHELET HUVEAUNE;Le vélo;2823
France;Marseille;2341- JOLIETTE FORBIN;Le vélo;2823
France;Nantes;00100 - GRENERAIE;Bicloo;2823
France;Nantes;00014-SAINT FÉLIX;Bicloo;2823
France;Paris;14027 - ALESIA GERGOVIE;Velib;2820
France;Paris;19009 - CITE DES SCIENCES;Velib;2820
France;Paris;14004 - PORT ROYAL COCHIN;Velib;2820
France;Paris;14023 - MALAKOFF PINARD;Velib;2820
France;Paris;35010 - GERVAIS (PANTIN);Velib;2820
France;Paris;09018 - PLACE PIGALLE;Velib;2820
France;Paris;18048 - PORTE DE LA CHAPELLE;Velib;2820
France;Paris;17111 - LEMERCIER;Velib;2820
Spain;Seville;019_PARLAMENTO;SEVICI;2818
France;Toulouse;00096 - MEDIATHEQUE;Vélô;2818
France;Toulouse;00077 - PLACE INT SAINT CYPRIEN;Vélô;2818
Spain;Valence;016_COLON I;Valenbisi;2818
Spain;Valence;55_AVDA. DE FRANCIA;Valenbisi;2818
Spain;Valence;210_CALLE_CAMPOS_CRESPO_ESQ_CALLE_JUAN_DE_GARAY;Valenbisi;2818
Lithuania;Vilnius;13-A. VIENUOLIO;Cyclocity;2818
Australia;Brisbane;84 - NEW FARM FERRY TERMINAL / NEW FARM PARK;CityCycle;2827
Belgium;Bruxelles-Capitale;333 - TRACTEBEL;villo;2826
Belgium;Bruxelles-Capitale;099 - JUBILE;villo;2826
France;Cergy-Pontoise;50010 - CER10 - GARE CERGY AXE MAJ HORLOGE (CB);Velo2;1697
France;Lyon;10025 - TOTEM;Vélo'V;2823
France;Paris;22005 - DE GAULLE 3 (NEUILLY);Velib;2820
France;Paris;33102 - JAURES 1 (PRE SAINT GERVAIS);Velib;2820
France;Paris;33103 - JAURES 2 (PRE SAINT GERVAIS);Velib;2820
France;Paris;18020 - RUISSEAU;Velib;2820
France;Paris;17003 - JACQUES KELLNER;Velib;2820
France;Paris;15005 - PLACE TREFOUEL;Velib;2820
France;Paris;18039 - EOLE;Velib;2820
France;Toulouse;00205 - COTTAGE/ RIEUX;Vélô;2818
JAPAN;Toyama;県庁前公園　KENCHOMAE PARK;cyclocity;2818
Lithuania;Vilnius;3-K. SIRVYDO SKV.;Cyclocity;2818
France;Toulouse;00255 - HENRI SELLIER;Vélô;1733
France;Paris;00904 -17/19 PLACE JOFFRE / ECOLE MILITAIRE;Velib;936
France;Amiens;21- MAISON DE LA CULTURE;Velam;2828
Australia;Brisbane;35 - ROMA STREET / MAKERSTON STREET;CityCycle;2827
Australia;Brisbane;114 - COLCHESTER ST / ERNEST ST;CityCycle;2827
Belgium;Bruxelles-Capitale;265 - EVERE SHOPPING;villo;2826
Belgium;Bruxelles-Capitale;009 - ANNEESSENS;villo;2826
IRELAND;Dublin;MOLESWORTH STREET;dublinbikes;2823
Slovenia;Ljubljana;PARKIRIŠČE NUK 2-FF;Bicikelj;2823
France;Marseille;7064-CORNICHE  LE PROPHETE;Le vélo;2823
France;Nantes;00027-GUIST'HAU NORD;Bicloo;2823
France;Nantes;00025-DALBY;Bicloo;2823
France;Paris;18107 - CHARTRES;Velib;2820
France;Paris;15023 - LA MOTTE PIQUET;Velib;2820
France;Paris;20001 - PLACE DE LA NATION;Velib;2820
France;Paris;42704 - ROSSEL (LE KREMLIN BICETRE);Velib;2820
France;Toulouse;00276 - MARIN REBOUL;Vélô;2818
France;Toulouse;00088 - DUPORTAL LASCROSSES;Vélô;2818
France;Toulouse;00101 - CAPT PORT ST SAUVEUR;Vélô;2818
France;Toulouse;00110 - CABANEL - SERRES;Vélô;2818
Spain;Valence;162_PZA. ARMADA ESPAÑOLA;Valenbisi;2818
Spain;Valence;023_GRAN_VIA_FERNANDO_EL_CATOLICO;Valenbisi;2818
Spain;Valence;129_C_ALMAZORA;Valenbisi;2818
Belgium;Bruxelles-Capitale;216 - ARISTIDE BRIAND (FERMÉE);villo;312
Belgium;Bruxelles-Capitale;228 - ALTITUDE CENT / HOOGTE HONDERD;villo;2826
Belgium;Bruxelles-Capitale;175 - BEEKANT;villo;2826
Belgium;Bruxelles-Capitale;299 - SAINT-ADRIEN;villo;2826
Belgium;Bruxelles-Capitale;279 - HOUBA BRUGMANN;villo;2826
Belgium;Bruxelles-Capitale;244 - BOIS DE LA CAMBRE;villo;2826
IRELAND;Dublin;KILMAINHAM GAOL;dublinbikes;2823
Slovenia;Ljubljana;DUNAJSKA C.-PS PETROL;Bicikelj;2823
France;Lyon;2042 - JOFFRE / VAUBECOUR;Vélo'V;2823
France;Paris;11020 - CHARONNE;Velib;2820
France;Paris;02001 - SEBASTOPOL-GRENATA;Velib;2820
France;Paris;04010 - SAINT PAUL PAVÉE;Velib;2820
Spain;Seville;203_CALLE TESALÓNICA;SEVICI;2818
France;Toulouse;00107 - SEBASTOPOL;Vélô;2818
Spain;Valence;56_AVDA. DE FRANCIA;Valenbisi;2818
Australia;Brisbane;1101 - KING GEORGE SQUARE 2;CityCycle;2827
Australia;Brisbane;112 - BANK ST / MOLLISON ST;CityCycle;2827
Belgium;Bruxelles-Capitale;190 - TERDELT;villo;2826
France;Cergy-Pontoise;50002 - CER02 - AVENUE DU HAZAY;Velo2;2825
France;Lyon;10071 - LYCÉE MARIE CURIE;Vélo'V;2823
France;Nancy;00013 - SAINT NICOLAS - CHARLES III;vélOstan'lib;2823
France;Nantes;00049-DUCHESSE ANNE;Bicloo;2823
France;Paris;02022 - BONNE NOUVELLE SAINT FIACRE;Velib;2820
France;Paris;08052 - WASHINGTON;Velib;2820
France;Paris;01026 - COLONEL DRIANT;Velib;2820
France;Paris;17021 - WAGRAM (17EME ARR.);Velib;2820
France;Paris;15029 - EMERIAU;Velib;2820
Spain;Seville;121_CALLE DOCTOR PEDRO DE CASTRO;SEVICI;2818
Spain;Seville;230_AVENIDA DE LAS CIENCIAS;SEVICI;2818
Spain;Seville;035_ALAMEDA DE HERCULES;SEVICI;2818
Spain;Valence;127_C/ DUQUE DE MANDAS;Valenbisi;2818
Spain;Valence;071_AVDA DEL PUERTO VI;Valenbisi;2818
Australia;Brisbane;25 - REDDACLIFF PL / QUEEN ST;CityCycle;2827
Belgium;Bruxelles-Capitale;154 - PLASKY/PLASKY;villo;2826
France;Cergy-Pontoise;50004 - CER04 - LE BON TEMPS;Velo2;2825
IRELAND;Dublin;KEVIN STREET;dublinbikes;2823
Sweden;Goteborg;GIBRALTARG/EKLANDAG;Göteborg;2823
France;Lyon;9013 - QUAI PAUL SÉDALLIAN;Vélo'V;2823
France;Lyon;9032 - PLACE DU PORT MOUTON;Vélo'V;2823
France;Marseille;7026-CATALANS CORNICHE;Le vélo;2823
France;Paris;04012 - ECOUFFES RIVOLI;Velib;2820
France;Paris;17031 - PORTE DE CHAMPERET;Velib;2820
France;Paris;15010 - CAMBRONNE;Velib;2820
France;Paris;15048 - OLIVIER DE SERRE;Velib;2820
France;Paris;13041 - PORTE D'IVRY;Velib;2820
France;Paris;17115 - PORTE DE SAINT OUEN;Velib;2820
France;Paris;09038 - SQUARE BERLIOZ;Velib;2820
Spain;Seville;118_PLAZA DE CUBA;SEVICI;2818
Spain;Seville;193_AVENIDA DE CORIA;SEVICI;2818
Spain;Seville;139_AVENIDA DIEGO MARTINEZ BARRIO;SEVICI;2818
France;Toulouse;00199 - DELTOUR - RIEUX;Vélô;2818
France;Toulouse;00142 - SEVERAC;Vélô;2818
France;Toulouse;00026 - DALBADE - DE GORSSE;Vélô;2818
Spain;Valence;193_CALLE_CARTEROS;Valenbisi;2818
Australia;Brisbane;68 - VERNON TCE / ETHEL ST;CityCycle;2827
Australia;Brisbane;110 - JANE ST / MONTAGUE RD;CityCycle;2827
Belgium;Bruxelles-Capitale;314 - HERRMANN DEBROUX;villo;2826
Belgium;Bruxelles-Capitale;230 - BERKENDAEL / BERKENDAAL;villo;2826
Belgium;Bruxelles-Capitale;068 - JEAN REY;villo;2826
IRELAND;Dublin;KING STREET NORTH;dublinbikes;2823
France;Lyon;3102 - DR LONG / AUBEPINS;Vélo'V;2823
France;Marseille;7349 - LA CRIEE;Le vélo;2823
France;Marseille;6206-TOULON - MENPENTI;Le vélo;2823
France;Nantes;00066-CHANZY;Bicloo;2823
France;Nantes;00016-PLACE EDOUARD NORMAND;Bicloo;2823
France;Paris;16105 - CREVAUX;Velib;2820
France;Paris;44102 - VERDUN (SAINT MAURICE);Velib;2820
France;Paris;21004 - JAURES 2 (BOULOGNE-BILLANCOURT);Velib;2820
France;Paris;15055 - VASCO DE GAMA;Velib;2820
France;Paris;14026 - PLANTES MOULIN VERT;Velib;2820
France;Paris;22013 - SAINTE FOY (NEUILLY);Velib;2820
Spain;Santander;007_FACULTAD DE DERECHO;Tusbic;2819
Spain;Seville;101_PRADO DE SAN SEBASTIAN;SEVICI;2818
Spain;Seville;078_CALLE ALFARERIA;SEVICI;2818
France;Toulouse;00198 - LAFILAIRE - DELTOUR;Vélô;2818
JAPAN;Toyama;南口駅前広場STATION PLAZA SOUTH ENTRANCE;cyclocity;2818
Australia;Brisbane;148 - SANDFORD ST / AUSTRAL ST;CityCycle;2827
Belgium;Bruxelles-Capitale;251 - PAOLA;villo;2826
Belgium;Bruxelles-Capitale;014 - PORTE DE NAMUR / NAAMSEPOORT;villo;2787
France;Creteil;07- AVENUE DU DOCTEUR PAUL CASALIS;Cristolib;2823
Slovenia;Ljubljana;BAVARSKI DVOR;Bicikelj;2823
France;Marseille;8068-PRADO BORELY;Le vélo;2823
France;Marseille;8290- POINTE ROUGE - MONTREDON;Le vélo;2823
France;Nantes;00056-VINCENT GACHE;Bicloo;2823
France;Nantes;00030-COMMERCE;Bicloo;2823
France;Nantes;00071-MARCHE TALENSAC NORD;Bicloo;2823
France;Nantes;00028- PLACE DE L'EDIT NANTES;Bicloo;2823
France;Paris;20011 - PYRÉNÉES-DAGORNO;Velib;2820
France;Paris;13018 - AURIOL CHEVALERET;Velib;2820
France;Paris;31704 - HORNET (BAGNOLET);Velib;2820
France;Paris;02012 - QUATRE SEPTEMBRE;Velib;2820
France;Paris;14011 - ALESIA SARRETTE;Velib;2820
France;Paris;20045 - LOUIS GANNE;Velib;2820
France;Paris;10107 - MAGENTA PARE;Velib;2820
France;Paris;08038 - FRANCOIS 1 ER;Velib;2820
France;Paris;13114 - NATIONALE DUCHAMP (PROP 1);Velib;2820
France;Paris;23003 - WILSON (LEVALLOIS);Velib;2820
France;Paris;19124 - ALEXANDER FLEMMING;Velib;2820
France;Rouen;21 - SIMONE DE BEAUVOIR;cy'clic;2819
France;Toulouse;00235 - PAUL VERLAINE;Vélô;2818
Spain;Valence;155_C/ SALAMANCA;Valenbisi;2818
Australia;Brisbane;98 - KURILPA POINT / MONTAGUE RD;CityCycle;2827
Belgium;Bruxelles-Capitale;031 - MUSEE DE LA BD / STRIPMUSEUM;villo;2826
Belgium;Bruxelles-Capitale;173 - BICHON;villo;2826
Belgium;Bruxelles-Capitale;121 - ETANGS / VIJVERS;villo;2826
Luxembourg;Luxembourg;KIEM;Veloh;2823
France;Lyon;8041 - ETATS UNIS / VIVIANI;Vélo'V;2823
France;Marseille;1002-HOTEL DE VILLE;Le vélo;2823
France;Marseille;06253 - ROME SYLVABELLE;Le vélo;2823
France;Mulhouse;33 - AUBERGE;VéloCité;2823
France;Nantes;00053-OLIVETTES;Bicloo;2823
France;Paris;15030 - LINOIS;Velib;2820
France;Paris;08016 - SQUARE LOUIS XVI;Velib;2820
France;Paris;23009 - FRANCE (LEVALLOIS);Velib;2820
France;Paris;03006 - MAIRIE DU 3EME;Velib;2820
France;Paris;13019 - AURIOL QUAI DE LA GARE;Velib;2820
France;Paris;01024 - LOUVRE COQ HERON;Velib;2820
France;Paris;21020 - REPUBLIQUE 2 (BOULOGNE-BILLANCOURT);Velib;2820
France;Paris;10041 - CHARTRES (18 ARR.);Velib;2820
France;Paris;06022 - MARCHE SAINT GERMAIN - MABILLON;Velib;2820
Spain;Santander;006_FACULDAD DE CIENCIAS;Tusbic;2819
Spain;Seville;090_CALLE ROMA;SEVICI;2818
Spain;Seville;248_GLORIETA DE LOS FERROVIARIOS;SEVICI;2818
Spain;Seville;020_CALLE SAN JUAN DE RIBERA;SEVICI;2818
France;Toulouse;00273 - PASSERIEU - ST SIMON;Vélô;2818
France;Cergy-Pontoise;50003 - CER03 - LES ESSARTS (CB);Velo2;2825
Sweden;Goteborg;SLUSSPLATSEN;Göteborg;2823
Sweden;Goteborg;KASTELLGATAN;Göteborg;2823
Russia;Kazan;02 CITY HALL - ГОРОДСКАЯ РАТУША;Veli'k;2823
France;Marseille;2327- RÉPUBLIQUE PLUMIER;Le vélo;2823
France;Nancy;00026 - BAUDRICOURT HAUSSONVILLE;vélOstan'lib;2823
France;Paris;05013 - ULM ERASME;Velib;2820
France;Paris;08026 - MESSINE;Velib;2820
France;Paris;05031 - LACEPEDE;Velib;2820
France;Paris;09027 - FONTAINE DOUAI;Velib;2820
France;Paris;00908 - PORT DU GROS CAILLOU (STATION MOBILE);Velib;2820
France;Paris;03014 - GRENIER SAINT LAZARE;Velib;2820
France;Paris;18008 - SQUARE LEON;Velib;2820
Spain;Seville;048_CALLE CHURRUCA;SEVICI;2818
Spain;Seville;032_CALLE MUÑOZ LEÓN;SEVICI;2818
France;Toulouse;00249 - CROIX DAURADE;Vélô;2818
JAPAN;Toyama;丸の内 MARUNOUCHI;cyclocity;2818
Belgium;Bruxelles-Capitale;328 - HEYDENBERG;villo;2826
Belgium;Bruxelles-Capitale;356 - CENTRE SPORTIF;villo;2826
France;Cergy-Pontoise;50014 - CER14 - AVENUE DU NORD;Velo2;2825
Norway;Lillestrom;STORTORGET;Bysykkel;2823
Luxembourg;Luxembourg;MÄRELER PARC;Veloh;2823
France;Lyon;9041 - CARRET / SÉDALLIAN;Vélo'V;2823
France;Paris;20008 - MARAICHERS;Velib;2820
France;Paris;13030 - ITALIE TOLBIAC;Velib;2820
France;Paris;18043 - BLANCHE;Velib;2820
France;Paris;15104 - HÔPITAL GEORGES POMPIDOU (PROP 2);Velib;2820
France;Paris;21105 - MORICE (CLICHY);Velib;2820
France;Paris;10110 - LOUIS BLANC;Velib;2820
Spain;Seville;009_CAMINO DE LOS DESCUBRIMIENTOS;SEVICI;2818
Spain;Seville;236_CIUDAD DE CHIVA;SEVICI;2818
France;Toulouse;00212 - CHAUMIERE/ CRETES;Vélô;2818
France;Toulouse;00039 - PLACE DAMLOUP;Vélô;2818
France;Toulouse;00020 - CARNOT TROIS JOURNEES;Vélô;2818
Spain;Valence;134_C/ MAXIMILIANO THOUS;Valenbisi;2818
Spain;Valence;059_AVDA. DE BALEARES I;Valenbisi;2818
Australia;Brisbane;128 - BOUQUET ST / MONTAGUE RD;CityCycle;1699
Belgium;Bruxelles-Capitale;003 - PORTE DE FLANDRE / VLAAMSEPOORT(FERMÉE);villo;696
Belgium;Bruxelles-Capitale;179 - CELTES/KELTEN;villo;2826
Belgium;Bruxelles-Capitale;309 - SQUARE DU CENTENAIRE / EEUWFEESTSQUARE;villo;2826
Slovenia;Ljubljana;TRŽAŠKA C.-ILIRIJA;Bicikelj;2823
France;Lyon;04024 - LYON METROPOLE;Vélo'V;2823
France;Lyon;2017 - RÉPUBLIQUE / FERRANDIÈRE (FAR);Vélo'V;2823
France;Lyon;10054 - STALINGRAD / MELIÈS;Vélo'V;2823
France;Paris;34009 - MAAR (SAINT OUEN);Velib;2820
France;Paris;32003 - METALLURGIE (SAINT DENIS);Velib;2820
France;Paris;20004 - PORTE DE VINCENNES BIS;Velib;2820
France;Paris;15112 - FALGUIÈRE LEBRUN;Velib;2820
Spain;Seville;103_AVENIDA EDUARDO DATO;SEVICI;2818
France;Toulouse;00227 - METRO UPS;Vélô;2818
France;Toulouse;00118 - PLACE DU BUSCA;Vélô;2818
France;Lyon;3009 - MUSEE AFRICAIN;Vélo'V;2823
France;Marseille;8145-ESCALE BORELY;Le vélo;2823
France;Mulhouse;18 - CLEMENCEAU;VéloCité;2823
France;Nancy;00011 - MAZAGRAN - FOCH (CB);vélOstan'lib;2823
France;Paris;06006 - NOTRE DAME DES CHAMPS;Velib;2820
France;Paris;17018 - MONCEAU;Velib;2820
France;Paris;20120 - NOISY LE SEC;Velib;2820
France;Paris;07023 - BOURDONNAIS TOUR EIFFEL;Velib;2820
France;Paris;06003 - SAINT SULPICE;Velib;2820
France;Paris;15001 - ARRIVEE;Velib;2820
Spain;Seville;172_RONDA TAMARGUILLO;SEVICI;2818
France;Toulouse;00090 - LASCROSSES- A. BERNARD;Vélô;2818
France;Toulouse;00168 - BILA   /  ROUTE D ALBI;Vélô;2818
JAPAN;Toyama;水墨美術館　SUIBOKU MUSEUM;cyclocity;2818
France;Marseille;9219-PUGETTE - ANDRE;Le vélo;320
Belgium;Bruxelles-Capitale;263 - MAISON COMMUNALE D'EVERE;villo;2826
France;Cergy-Pontoise;53003 - PON03 - UNIVERSITÉ ST MARTIN;Velo2;2825
IRELAND;Dublin;BARROW STREET;dublinbikes;2823
Sweden;Lund;SPARTA;Lundahoj;2823
Luxembourg;Luxembourg;PLACE JEANNE D'ARC;Veloh;2823
France;Lyon;9011 - CONSERVATOIRE;Vélo'V;2823
France;Lyon;8009 - JEAN XXIII / MERMOZ;Vélo'V;2823
France;Lyon;3079 - PLACE LOUISE;Vélo'V;2823
France;Paris;02101 - BACHAUMONT;Velib;2820
France;Paris;16019 - HENRI MARTIN;Velib;2820
France;Paris;10017 - GARE DE L'EST SAINT LAURENT;Velib;2820
France;Paris;35012 - CANDALE (PANTIN);Velib;2820
France;Paris;18122 - BINET;Velib;2820
France;Paris;10023 - VERDUN;Velib;2820
France;Paris;43004 - MONTREUIL (VINCENNES);Velib;2820
France;Paris;07008 - SOLFERINO;Velib;2820
France;Paris;17014 - PORTE DE CLICHY - AVENUE DE CLICHY;Velib;2820
Spain;Seville;171_CALLE ALFONSO LASO DE LA VEGA;SEVICI;2818
France;Toulouse;00137 - BRUNHES-FONTAINES;Vélô;2818
France;Toulouse;00044 - PALAIS NIEL;Vélô;2818
France;Toulouse;00216 - ARGOULETS HOUDON;Vélô;2818
Australia;Brisbane;149 - MACQUARIE ST / GUYATT PARK;CityCycle;2827
Belgium;Bruxelles-Capitale;147 - EMILE MAX LYCEE/LYCEUM EMILE MAX;villo;2826
IRELAND;Dublin;HERBERT PLACE;dublinbikes;2823
IRELAND;Dublin;WESTERN WAY;dublinbikes;2823
IRELAND;Dublin;TOWNSEND STREET;dublinbikes;2823
Slovenia;Ljubljana;DUNAJSKA C.-PS MERCATOR;Bicikelj;2823
France;Lyon;4009 - JACQUARD / DENFERT-ROCHEREAU;Vélo'V;2823
France;Lyon;5031- MENIVAL/J.CURIE;Vélo'V;2823
France;Nantes;00034-MEDIATHEQUE;Bicloo;2823
France;Paris;15025 - AMETTE;Velib;2820
France;Paris;20035 - PYRENEES;Velib;2820
France;Paris;14116 - ROMAIN ROLLAND;Velib;2820
France;Paris;09035 - PLACE DE BUDAPEST;Velib;2820
France;Paris;12030 - WATTIGNIES;Velib;2820
France;Paris;12007 - GARE DE LYON CHALON;Velib;2820
France;Toulouse;00144 - SUISSE - LAUSANE;Vélô;2818
Spain;Valence;168_AVDA. MALVARROSA;Valenbisi;2818
Spain;Valence;007_PZA_DEL_MERCADO_TAULA_DE_CANVIS;Valenbisi;2818
Spain;Valence;202_PASEO_PECHINA;Valenbisi;2818
Australia;Brisbane;48 - ANN ST / GOTHA ST;CityCycle;2827
Belgium;Bruxelles-Capitale;183 - LA CHASSE/JACHT;villo;2826
Slovenia;Ljubljana;BREG;Bicikelj;2823
Belgium;Namur;023 - PLACE MAURICE SERVAIS;Li bia velo;2276
France;Nantes;00082-SEBILLEAU;Bicloo;2823
France;Paris;42016 - CURIE (IVRY);Velib;2820
France;Paris;11041 - SAINT AMBROISE;Velib;2820
France;Toulouse;00121 - SERRES - A. BERNARD;Vélô;2818
France;Toulouse;00209 - BAROUX/ DARASSE;Vélô;2818
Spain;Valence;83_PZA. DE LA LEGIÓN ESPAÑOLA;Valenbisi;2818
Spain;Valence;54_PASEO ALAMEDA;Valenbisi;2818
France;Lyon;7006 - GERLAND;Vélo'V;2823
France;Marseille;4293- BLANCARDE;Le vélo;2823
France;Paris;12026 - PARC DE BERCY;Velib;2820
France;Paris;10038 - COLONEL FABIEN;Velib;2820
France;Paris;15046 - GEORGES BRASSENS;Velib;2820
France;Paris;42501 - RASPAIL 1 - FRAYSSE;Velib;2820
Spain;Seville;024_CALLE LEÓN XIII;SEVICI;2818
Spain;Seville;125_AVENIDA SAN FRANCISCO JAVIER;SEVICI;2818
Spain;Seville;151_CALLE URQUIZA;SEVICI;2818
France;Toulouse;00022 - CARNOT ROLAND;Vélô;2818
France;Toulouse;00048 - PLACE DU SALIN;Vélô;2818
Spain;Valence;116_C/ DR. VICENTE ZARAGOZA;Valenbisi;2818
Spain;Valence;252_DE_LOS_GREMIOS_CAMPOS_CRESPO;Valenbisi;2818
Spain;Valence;024_GRAN_VIA_RAMON_Y_CAJAL;Valenbisi;2818
Australia;Brisbane;65 - CHERMSIDE ST / COMMERCIAL RD;CityCycle;2827
Australia;Brisbane;4 - CHARLOTTE STREET / EAGLE STREET;CityCycle;2827
Australia;Brisbane;41 - ANN ST / WHARF ST;CityCycle;2827
Belgium;Bruxelles-Capitale;276 - CROIX DE GUERRES / OORLOGSKRUISEN;villo;2826
Belgium;Bruxelles-Capitale;151 - LOUVAIN 488-494/LEUVEN 488-494;villo;2826
France;Lyon;6040 - LES HALLES;Vélo'V;2823
France;Marseille;8309- PRADO DUVEEN;Le vélo;2823
France;Mulhouse;19 - LES TROIS ROIS;VéloCité;2823
Belgium;Namur;006 - HOTEL DE VILLE;Li bia velo;2279
France;Paris;19022 - MEAUX - SECRETAN;Velib;2820
France;Paris;16017 - RUE DE SIAM;Velib;2820
France;Paris;20113 - PARC DE BELLEVILLE;Velib;2820
France;Paris;16103 - TRAKTIR;Velib;2820
France;Paris;14101 - PLACE FERNAND MOURLOT;Velib;2820
France;Paris;22008 - DE GAULLE (NEUILLY);Velib;2820
France;Paris;19030 - MOSELLE JAURES;Velib;2820
France;Paris;22004 - CHARLES DE GAULLE (NEUILLY);Velib;2820
France;Toulouse;00186 - DESBALS BOUALAM;Vélô;2818
Spain;Valence;132_C/ RUAYA;Valenbisi;2818
Spain;Valence;228_AVDA_NICASIO_BENLLOCH_ESQ_CALLE_L'HORTA_SUD;Valenbisi;2818
Australia;Brisbane;52 - BRUNSWICK ST MALL / WICKHAM ST;CityCycle;2827
Australia;Brisbane;27 - BLAIR DR / SIR WILLIAM MACGREGOR DR;CityCycle;2827
France;Lyon;8008 - BEAUVISAGE / PRESSENSÉ;Vélo'V;2823
France;Lyon;9014 - QUAI DU COMMERCE;Vélo'V;2823
France;Marseille;6114-JULIEN BARTHELEMY;Le vélo;2823
France;Paris;13103 - SAINT MARCEL;Velib;2820
France;Paris;03013 - RUE DE SEVIGNE;Velib;2820
France;Paris;06008 - ASSAS LUXEMBOURG;Velib;2820
France;Paris;08017 - ROCHER;Velib;2820
France;Paris;11021 - PHILIPPE AUGUSTE (20EME ARR.);Velib;2820
France;Paris;08046 - ALMA MARCEAU;Velib;2820
France;Paris;21706 - BLEUZEN (VANVES);Velib;2820
France;Paris;19103 - MANIN CARRIERES;Velib;2820
France;Paris;22406 - MOQUET (MALAKOFF);Velib;2820
France;Rouen;17- SAINT CLEMENT;cy'clic;2819
Spain;Seville;168_AVENIDA RAMÓN Y CAJAL;SEVICI;2818
France;Toulouse;00115 - DEMOISELLES MISTRAL;Vélô;2818
France;Toulouse;00221 - VAUQUELIN;Vélô;2818
France;Toulouse;00182 - CHAUBET;Vélô;2818
Belgium;Bruxelles-Capitale;327 - SIBELGA;villo;2826
Belgium;Bruxelles-Capitale;261 - CONSCIENCE;villo;2826
Belgium;Bruxelles-Capitale;344 - BETHLEEM;villo;2826
France;Cergy-Pontoise;56104 - ERA04 - LA CHALLE (CB);Velo2;2825
IRELAND;Dublin;GUILD STREET;dublinbikes;2823
France;Lyon;10011 - GRATTE CIEL;Vélo'V;2823
France;Lyon;3101 - PATINOIRE BARABAN;Vélo'V;2823
France;Lyon;8011 - PLACE LEBRET;Vélo'V;2823
France;Lyon;4014 - PHILIPPE DE LASSALLE / PILLEMENT;Vélo'V;2823
France;Lyon;7064 - CROUS;Vélo'V;2823
France;Lyon;6005 - PLACE EDGAR QUINET;Vélo'V;2823
France;Lyon;11001 - GARE DE CUIRE;Vélo'V;2823
France;Marseille;1316 -ST CHARLES FACULTÉ;Le vélo;2823
France;Nancy;00021 - HOPITAL CENTRAL (CB);vélOstan'lib;2823
France;Nantes;00073-SARRADIN;Bicloo;2823
France;Paris;08020 - METRO ROME;Velib;2820
France;Paris;17023 - AVENUE DE LA PORTE D'ASNIÈRES;Velib;2820
France;Paris;16039 - VERSAILLES EXELMANS;Velib;2820
France;Paris;43002 - LAGNY (VINCENNES);Velib;2820
Spain;Valence;106_AVDA. DE LOS NARANJOS;Valenbisi;2818
Belgium;Bruxelles-Capitale;014 - PORTE DE NAMUR / NAAMSEPOORT (FERMÉE);villo;39
Belgium;Bruxelles-Capitale;025 - PORTE D'ANDERLECHT/ANDERLECHTSEPOORT;villo;276
France;Besancon;13 - VICTOR HUGO;VéloCité;2827
Belgium;Bruxelles-Capitale;293 - KEYM;villo;2826
